AKAZEdist_2023-03-09_11:05:54,000.png,00001.png,000010.png,000011.png,000012.png,000013.png,000014.png,000015.png,000016.png,000017.png,000018.png,000019.png,00002.png,000020.png,000021.png,000022.png,000023.png,000024.png,000025.png,000026.png,000027.png,000028.png,000029.png,00003.png,000030.png,000031.png,000032.png,000033.png,000034.png,000035.png,000036.png,000037.png,000038.png,000039.png,00004.png,000040.png,000041.png,000042.png,000043.png,000044.png,000045.png,000046.png,000047.png,000048.png,00005.png,00006.png,00007.png,00008.png,00009.png,01.png
000031.png,193.38260869565218,174.96521739130435,188.49565217391304,135.9391304347826,179.28695652173914,201.0608695652174,183.56521739130434,190.6086956521739,136.01739130434783,191.2086956521739,186.2521739130435,187.63478260869564,136.70434782608694,192.45217391304348,184.2,194.6782608695652,175.44347826086957,172.43478260869566,149.5304347826087,138.90434782608696,192.1304347826087,143.9217391304348,137.63478260869564,189.3304347826087,137.30434782608697,0.0,172.04347826086956,189.3304347826087,163.55652173913043,137.6,173.22608695652173,181.01739130434783,160.64347826086956,135.7391304347826,192.84347826086957,146.57391304347826,150.2086956521739,151.33913043478262,184.84347826086957,155.96521739130435,156.9913043478261,174.73043478260868,188.71304347826086,179.17391304347825,190.2086956521739,148.56521739130434,158.1304347826087,186.3217391304348,137.8,186.41739130434783
000032.png,103.1685393258427,114.40449438202248,92.0,135.74157303370785,90.53932584269663,133.08988764044943,102.5505617977528,102.10112359550561,131.68539325842696,124.06741573033707,111.6067415730337,98.79775280898876,120.70786516853933,108.6067415730337,127.41573033707866,128.41573033707866,89.70786516853933,86.84269662921348,126.96629213483146,151.17977528089887,104.51685393258427,165.64044943820224,139.08988764044943,113.69662921348315,128.58426966292134,150.06741573033707,0.0,109.5505617977528,89.80898876404494,141.85393258426967,73.87640449438203,83.73033707865169,96.02247191011236,135.79775280898878,114.1685393258427,140.58426966292134,144.42696629213484,118.07865168539325,100.75280898876404,110.66292134831461,152.75280898876406,95.5505617977528,109.19101123595506,102.96629213483146,98.87640449438203,106.33707865168539,126.40449438202248,130.41573033707866,138.1573033707865,128.98876404494382
000033.png,74.53703703703704,108.88888888888889,68.46296296296296,149.7037037037037,80.64814814814815,131.40740740740742,63.907407407407405,80.68518518518519,150.12962962962962,121.35185185185185,111.14814814814815,64.5925925925926,136.6851851851852,56.48148148148148,127.4074074074074,122.25925925925925,76.44444444444444,79.88888888888889,139.3148148148148,157.22222222222223,65.16666666666667,177.83333333333334,150.5,62.648148148148145,145.7962962962963,163.38888888888889,84.29629629629629,0.0,87.35185185185185,159.3148148148148,90.92592592592592,74.25925925925925,123.27777777777777,156.2037037037037,62.22222222222222,157.16666666666666,148.96296296296296,117.25925925925925,65.07407407407408,93.98148148148148,169.57407407407408,65.05555555555556,62.77777777777778,64.01851851851852,88.03703703703704,94.01851851851852,137.66666666666666,134.4814814814815,149.24074074074073,130.0185185185185
000034.png,111.11320754716981,117.69811320754717,106.90566037735849,132.32075471698113,102.32075471698113,139.0188679245283,109.98113207547169,111.66037735849056,127.9622641509434,138.0188679245283,133.9433962264151,106.0754716981132,123.0754716981132,115.73584905660377,139.79245283018867,143.56603773584905,107.11320754716981,100.49056603773585,129.37735849056602,144.24528301886792,112.49056603773585,162.30188679245282,132.83018867924528,112.05660377358491,130.30188679245282,144.41509433962264,91.20754716981132,108.35849056603773,0.0,141.96226415094338,92.83018867924528,100.73584905660377,114.0754716981132,134.35849056603774,117.90566037735849,132.52830188679246,143.71698113207546,115.88679245283019,108.05660377358491,115.77358490566037,145.56603773584905,96.79245283018868,110.05660377358491,103.81132075471699,113.18867924528301,111.09433962264151,122.81132075471699,133.11320754716982,137.03773584905662,133.11320754716982
000035.png,172.58415841584159,162.44554455445544,167.24752475247524,115.66336633663366,157.67326732673268,189.16831683168317,161.94059405940595,174.24752475247524,121.46534653465346,173.74257425742573,164.35643564356437,168.1089108910891,124.06930693069307,176.8019801980198,171.1881188118812,179.0990099009901,150.1881188118812,149.59405940594058,139.98019801980197,131.21782178217822,179.37623762376236,129.84158415841586,115.75247524752476,175.27722772277227,97.24752475247524,122.57425742574257,146.96039603960395,173.72277227722773,140.13861386138615,0.0,152.40594059405942,161.14851485148515,123.07920792079207,107.88118811881188,177.01980198019803,117.22772277227723,143.43564356435644,133.1980198019802,170.31683168316832,145.31683168316832,144.34653465346534,157.76237623762376,174.01980198019803,162.4851485148515,166.9108910891089,134.86138613861385,138.02970297029702,173.9108910891089,127.4059405940594,171.85148514851485
000036.png,106.58536585365853,118.8048780487805,89.1219512195122,126.03658536585365,79.8780487804878,131.34146341463415,97.36585365853658,96.48780487804878,127.21951219512195,135.96341463414635,132.4390243902439,92.36585365853658,122.53658536585365,103.71951219512195,136.5731707317073,145.3048780487805,94.3048780487805,87.63414634146342,128.65853658536585,146.390243902439,100.09756097560975,155.390243902439,124.67073170731707,104.03658536585365,123.6829268292683,142.0609756097561,70.40243902439025,104.41463414634147,87.32926829268293,137.7439024390244,0.0,68.23170731707317,95.39024390243902,126.97560975609755,109.17073170731707,126.28048780487805,148.6829268292683,108.65853658536585,96.07317073170732,107.01219512195122,143.02439024390245,91.07317073170732,105.64634146341463,95.98780487804878,100.90243902439025,109.8780487804878,124.96341463414635,132.15853658536585,131.0487804878049,130.7560975609756
000037.png,90.02597402597402,112.02597402597402,75.31168831168831,142.85714285714286,61.5974025974026,109.46753246753246,86.16883116883118,81.35064935064935,129.44155844155844,104.50649350649351,90.22077922077922,69.33766233766234,130.12987012987014,93.31168831168831,108.41558441558442,113.98701298701299,71.76623376623377,62.857142857142854,129.4025974025974,155.42857142857142,91.8051948051948,168.72727272727272,143.35064935064935,103.55844155844156,140.2207792207792,151.62337662337663,67.85714285714286,97.37662337662337,95.42857142857143,145.23376623376623,70.3896103896104,0.0,97.81818181818181,143.4935064935065,99.37662337662337,146.85714285714286,147.64935064935065,114.0,88.41558441558442,113.05194805194805,164.45454545454547,91.62337662337663,97.63636363636364,97.66233766233766,76.03896103896103,88.46753246753246,133.11688311688312,121.85714285714286,146.46753246753246,119.57142857142857
000038.png,131.890243902439,125.04878048780488,120.3780487804878,130.20731707317074,118.20731707317073,152.0731707317073,132.6829268292683,139.71951219512195,122.01219512195122,134.41463414634146,116.51219512195122,129.23170731707316,121.71951219512195,145.71951219512195,130.28048780487805,144.02439024390245,107.96341463414635,105.3780487804878,126.03658536585365,144.1829268292683,145.2560975609756,154.76829268292684,138.2439024390244,148.34146341463415,125.20731707317073,135.52439024390245,91.34146341463415,143.08536585365854,98.3170731707317,128.3048780487805,99.97560975609755,111.32926829268293,0.0,131.4878048780488,146.5,135.52439024390245,142.28048780487805,123.59756097560975,137.109756097561,126.47560975609755,147.9390243902439,122.96341463414635,144.3658536585366,130.79268292682926,124.8048780487805,117.98780487804878,122.02439024390245,144.82926829268294,141.3170731707317,141.59756097560975
000039.png,185.0921985815603,174.56028368794327,180.7872340425532,133.36879432624113,173.94326241134752,195.20567375886526,181.15602836879432,181.96453900709218,139.17730496453902,184.0212765957447,180.56028368794327,181.95035460992906,140.61702127659575,186.74468085106383,179.33333333333334,187.77304964539007,170.40425531914894,168.60992907801418,155.1418439716312,135.1418439716312,188.73758865248226,142.05673758865248,137.39007092198582,186.36879432624113,130.9787234042553,138.645390070922,168.81560283687944,184.36170212765958,165.9290780141844,133.4255319148936,173.82978723404256,178.65248226950354,159.29787234042553,0.0,189.46099290780143,144.87943262411346,157.81560283687944,153.03546099290782,183.43971631205673,158.29787234042553,162.04964539007094,174.08510638297872,186.5886524822695,179.22695035460993,182.56737588652481,156.26241134751774,156.3758865248227,180.58156028368793,139.82269503546098,179.73758865248226
00004.png,71.63157894736842,109.42105263157895,75.3157894736842,146.75438596491227,90.40350877192982,132.87719298245614,66.54385964912281,84.96491228070175,152.0701754385965,125.59649122807018,118.15789473684211,67.17543859649123,136.03508771929825,61.526315789473685,134.31578947368422,125.47368421052632,84.05263157894737,80.91228070175438,138.82456140350877,164.59649122807016,68.14035087719299,183.6140350877193,150.2280701754386,68.75438596491227,148.859649122807,170.73684210526315,86.70175438596492,61.333333333333336,99.73684210526316,162.31578947368422,102.19298245614036,83.87719298245614,138.24561403508773,162.87719298245614,0.0,164.68421052631578,144.91228070175438,121.26315789473684,68.26315789473684,103.17543859649123,180.35087719298247,68.36842105263158,66.43859649122807,75.36842105263158,91.96491228070175,98.29824561403508,142.1578947368421,135.80701754385964,161.140350877193,132.56140350877192
000040.png,186.67368421052632,169.0,179.69473684210527,112.37894736842105,166.94736842105263,182.25263157894736,178.56842105263158,179.54736842105262,121.6,183.78947368421052,179.42105263157896,178.02105263157895,122.6842105263158,190.6,171.2421052631579,186.93684210526317,169.62105263157895,162.34736842105264,129.29473684210527,136.0421052631579,189.97894736842105,111.28421052631579,119.85263157894737,183.49473684210525,124.51578947368421,133.0,156.0421052631579,183.8421052631579,148.58947368421053,118.84210526315789,150.85263157894738,165.01052631578946,145.47368421052633,130.38947368421051,187.16842105263157,0.0,128.23157894736843,124.36842105263158,180.31578947368422,132.37894736842105,127.83157894736843,165.93684210526317,187.68421052631578,169.50526315789475,182.1157894736842,126.58947368421053,131.6,171.81052631578947,128.53684210526316,172.0842105263158
000041.png,192.888,170.816,189.568,132.608,179.656,200.56,192.232,188.168,130.688,189.824,190.92,190.84,129.52,198.032,182.344,194.168,180.88,175.704,108.584,149.496,197.744,133.552,144.128,196.36,148.192,143.04,166.872,194.64,163.272,145.992,170.2,185.784,164.008,143.128,198.904,131.152,0.0,114.616,188.12,120.8,115.56,174.0,194.96,182.408,195.112,117.232,150.784,187.424,142.216,185.472
000042.png,180.15463917525773,165.7835051546392,178.30927835051546,119.44329896907216,164.91752577319588,192.96907216494844,178.36082474226805,174.11340206185568,125.6701030927835,181.89690721649484,177.39175257731958,177.2164948453608,121.97938144329896,182.72164948453607,177.09278350515464,186.05154639175257,170.50515463917526,165.51546391752578,97.5360824742268,142.79381443298968,183.28865979381445,130.09278350515464,136.49484536082474,184.02061855670104,136.8659793814433,137.1443298969072,154.63917525773195,181.20618556701032,147.75257731958763,128.46391752577318,157.11340206185568,173.43298969072166,151.02061855670104,130.58762886597938,188.76288659793815,120.10309278350516,108.75257731958763,0.0,175.69072164948454,115.94845360824742,105.25773195876289,161.5257731958763,180.64948453608247,169.24742268041237,180.97938144329896,100.87628865979381,140.79381443298968,178.63917525773195,131.79381443298968,176.77319587628867
000043.png,73.6046511627907,108.74418604651163,75.02325581395348,145.97674418604652,81.13953488372093,131.34883720930233,64.04651162790698,80.34883720930233,144.62790697674419,123.27906976744185,108.62790697674419,66.18604651162791,128.93023255813952,66.34883720930233,130.1627906976744,123.13953488372093,74.23255813953489,80.53488372093024,135.27906976744185,154.72093023255815,68.11627906976744,175.30232558139534,142.74418604651163,74.95348837209302,141.2093023255814,162.1627906976744,79.27906976744185,68.34883720930233,89.74418604651163,154.1627906976744,91.37209302325581,78.37209302325581,116.13953488372093,150.65116279069767,67.97674418604652,153.88372093023256,152.27906976744185,114.3953488372093,0.0,96.90697674418605,167.48837209302326,68.06976744186046,63.97674418604651,78.5813953488372,86.25581395348837,99.20930232558139,134.93023255813952,133.04651162790697,148.88372093023256,131.2325581395349
000044.png,156.59649122807016,146.6315789473684,153.7017543859649,134.14912280701753,152.03508771929825,169.71052631578948,153.3421052631579,152.140350877193,130.8684210526316,164.62280701754386,163.76315789473685,154.4298245614035,126.85087719298245,154.64912280701753,159.90350877192984,168.24561403508773,149.42105263157896,144.0701754385965,126.20175438596492,148.73684210526315,157.2017543859649,141.85087719298247,140.35087719298247,157.78070175438597,144.39473684210526,149.37719298245614,140.48245614035088,151.47368421052633,141.4298245614035,149.4298245614035,147.7280701754386,152.80701754385964,144.43859649122808,141.21929824561403,157.49122807017545,139.85087719298247,126.10526315789474,124.40350877192982,150.1140350877193,0.0,138.85087719298247,139.640350877193,152.66666666666666,151.28947368421052,162.28947368421052,122.55263157894737,140.00877192982455,158.2719298245614,141.55263157894737,157.87719298245614
000045.png,191.1980198019802,171.98019801980197,188.23762376237624,119.06930693069307,175.92079207920793,203.45544554455446,191.46534653465346,188.8910891089109,126.7128712871287,191.4950495049505,190.37623762376236,191.21782178217822,117.81188118811882,196.07920792079207,185.12871287128712,195.83168316831683,179.54455445544554,174.86138613861385,100.66336633663366,143.9108910891089,197.16831683168317,120.39603960396039,133.0891089108911,196.47524752475246,141.3960396039604,133.7128712871287,162.53465346534654,191.3861386138614,151.5742574257426,130.0,163.54455445544554,186.2970297029703,149.85148514851485,130.12871287128712,200.8118811881188,114.94059405940594,96.17821782178218,96.05940594059406,186.8118811881188,116.55445544554455,0.0,170.73267326732673,192.25742574257427,176.7029702970297,197.11881188118812,108.0,138.30693069306932,186.009900990099,134.9009900990099,185.05940594059405
000046.png,82.63636363636364,106.10606060606061,79.07575757575758,141.87878787878788,83.33333333333333,131.06060606060606,75.45454545454545,84.54545454545455,134.46969696969697,122.21212121212122,108.77272727272727,75.78787878787878,125.57575757575758,70.3030303030303,128.72727272727272,122.63636363636364,75.87878787878788,80.92424242424242,130.9848484848485,150.0,78.03030303030303,167.75757575757575,142.66666666666666,81.13636363636364,134.71212121212122,152.93939393939394,78.15151515151516,69.8030303030303,86.89393939393939,147.8939393939394,88.22727272727273,82.63636363636364,107.63636363636364,144.21212121212122,78.42424242424242,141.92424242424244,143.72727272727272,116.21212121212122,74.86363636363636,89.74242424242425,157.62121212121212,0.0,72.96969696969697,78.6969696969697,94.9090909090909,101.89393939393939,125.75757575757575,127.92424242424242,142.25757575757575,124.71212121212122
000047.png,63.57627118644068,107.47457627118644,75.67796610169492,143.64406779661016,85.88135593220339,131.45762711864407,58.355932203389834,73.69491525423729,143.98305084745763,119.44067796610169,108.61016949152543,61.13559322033898,133.16949152542372,62.96610169491525,135.27118644067798,127.05084745762711,78.2542372881356,75.76271186440678,137.6271186440678,151.6271186440678,64.61016949152543,177.28813559322035,148.5593220338983,75.13559322033899,138.40677966101694,165.79661016949152,73.55932203389831,65.28813559322033,87.27118644067797,151.76271186440678,94.55932203389831,79.64406779661017,122.94915254237289,155.57627118644066,59.83050847457627,152.45762711864407,155.15254237288136,112.47457627118644,58.067796610169495,99.83050847457628,170.76271186440678,68.0,0.0,78.27118644067797,92.77966101694915,97.88135593220339,138.4915254237288,127.89830508474576,150.3728813559322,125.8135593220339
000048.png,90.23913043478261,118.80434782608695,72.21739130434783,143.6086956521739,89.82608695652173,138.2391304347826,75.02173913043478,85.23913043478261,140.80434782608697,129.2391304347826,119.52173913043478,76.17391304347827,129.2173913043478,75.1304347826087,132.91304347826087,133.41304347826087,83.65217391304348,77.41304347826087,131.43478260869566,153.7173913043478,72.3913043478261,170.08695652173913,141.1304347826087,63.869565217391305,136.19565217391303,152.67391304347825,82.6304347826087,63.30434782608695,86.41304347826087,149.2391304347826,85.82608695652173,76.06521739130434,114.73913043478261,148.67391304347825,73.78260869565217,150.0,143.7608695652174,105.84782608695652,76.6304347826087,98.97826086956522,161.5,75.04347826086956,73.52173913043478,0.0,101.32608695652173,94.43478260869566,135.95652173913044,139.93478260869566,141.7391304347826,134.7391304347826
00005.png,94.38775510204081,99.22448979591837,93.06122448979592,152.18367346938774,70.38775510204081,108.36734693877551,97.89795918367346,97.3061224489796,136.16326530612244,81.04081632653062,94.91836734693878,81.65306122448979,136.08163265306123,103.53061224489795,113.79591836734694,94.53061224489795,80.0,77.40816326530613,136.42857142857142,154.51020408163265,108.77551020408163,179.59183673469389,146.40816326530611,119.6938775510204,143.57142857142858,165.6122448979592,87.53061224489795,112.53061224489795,103.85714285714286,152.22448979591837,93.44897959183673,73.08163265306122,123.38775510204081,157.22448979591837,111.28571428571429,158.6530612244898,155.85714285714286,130.3673469387755,101.89795918367346,127.63265306122449,181.57142857142858,100.48979591836735,115.12244897959184,118.44897959183673,0.0,106.06122448979592,138.89795918367346,117.59183673469387,151.55102040816325,117.28571428571429
00006.png,164.26363636363635,154.1090909090909,160.76363636363635,131.5818181818182,155.1,174.07272727272726,160.93636363636364,164.56363636363636,130.11818181818182,171.98181818181817,168.6818181818182,161.6909090909091,122.61818181818182,169.95454545454547,165.01818181818183,178.26363636363635,154.8272727272727,149.7,113.82727272727273,146.34545454545454,169.20909090909092,141.3909090909091,139.02727272727273,170.23636363636365,139.16363636363636,142.9,145.8181818181818,167.97272727272727,138.95454545454547,140.24545454545455,145.1909090909091,158.26363636363635,144.9181818181818,141.22727272727272,171.84545454545454,135.88181818181818,118.82727272727273,107.78181818181818,164.26363636363635,123.2909090909091,127.51818181818182,151.01818181818183,166.61818181818182,155.55454545454546,165.4909090909091,0.0,139.78181818181818,167.6,138.27272727272728,167.6090909090909
00007.png,147.57746478873239,125.15492957746478,151.2112676056338,134.28169014084506,145.38028169014083,155.18309859154928,149.83098591549296,148.98591549295776,122.49295774647888,147.69014084507043,152.95774647887325,148.0281690140845,124.5774647887324,154.3943661971831,145.18309859154928,147.43661971830986,146.6056338028169,141.11267605633802,132.98591549295776,142.42253521126761,157.74647887323943,149.45070422535213,135.8732394366197,155.38028169014083,137.33802816901408,138.43661971830986,136.33802816901408,151.90140845070422,126.26760563380282,137.46478873239437,133.2112676056338,151.81690140845072,125.25352112676056,131.01408450704224,158.35211267605635,123.28169014084507,140.59154929577466,132.6338028169014,154.19718309859155,128.04225352112675,138.01408450704224,136.19718309859155,158.91549295774647,148.69014084507043,152.01408450704224,128.30985915492957,0.0,132.88732394366198,134.70422535211267,135.80281690140845
00008.png,132.1346153846154,124.07692307692308,136.55769230769232,154.30769230769232,116.88461538461539,123.73076923076923,140.07692307692307,120.61538461538461,139.15384615384616,101.48076923076923,139.59615384615384,131.76923076923077,149.40384615384616,143.07692307692307,117.09615384615384,92.9423076923077,135.19230769230768,125.65384615384616,156.78846153846155,141.78846153846155,138.32692307692307,168.82692307692307,154.17307692307693,144.73076923076923,155.84615384615384,167.25,129.59615384615384,138.8653846153846,131.8846153846154,166.19230769230768,134.3653846153846,136.09615384615384,149.15384615384616,155.80769230769232,143.5,154.40384615384616,160.48076923076923,147.90384615384616,140.76923076923077,146.42307692307693,168.51923076923077,134.48076923076923,145.01923076923077,147.03846153846155,131.8846153846154,144.80769230769232,127.82692307692308,0.0,157.40384615384616,31.557692307692307
00009.png,183.5462962962963,171.1851851851852,173.4814814814815,128.46296296296296,167.09259259259258,194.16666666666666,175.11111111111111,177.84259259259258,131.33333333333334,183.53703703703704,179.2685185185185,174.47222222222223,125.91666666666667,178.12962962962962,177.17592592592592,189.85185185185185,167.77777777777777,163.13888888888889,137.28703703703704,123.50925925925925,175.2962962962963,140.38888888888889,130.03703703703704,171.92592592592592,130.49074074074073,134.7037037037037,158.5185185185185,173.57407407407408,147.50925925925927,139.0648148148148,154.49074074074073,169.2037037037037,152.44444444444446,132.97222222222223,181.16666666666666,140.17592592592592,144.60185185185185,138.4814814814815,167.7314814814815,145.2962962962963,144.9814814814815,158.65740740740742,176.17592592592592,158.09259259259258,180.42592592592592,140.65740740740742,151.35185185185185,178.27777777777777,0.0,176.5648148148148
01.png,130.69642857142858,124.80357142857143,135.625,154.5,115.875,120.875,138.625,118.32142857142857,140.48214285714286,101.19642857142857,135.98214285714286,131.875,147.94642857142858,141.78571428571428,114.28571428571429,90.98214285714286,134.17857142857142,125.5,156.21428571428572,140.21428571428572,139.41071428571428,169.44642857142858,153.76785714285714,144.16071428571428,157.25,167.5,128.67857142857142,137.53571428571428,131.26785714285714,166.375,133.44642857142858,134.82142857142858,148.08928571428572,156.16071428571428,142.51785714285714,154.23214285714286,159.92857142857142,147.33928571428572,141.92857142857142,146.83928571428572,172.32142857142858,134.5,143.57142857142858,146.125,129.03571428571428,143.98214285714286,132.71428571428572,30.357142857142858,157.07142857142858,0.0
